ID,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend
8470,0.0,0.0,13.0,250.16666669999998,0.0,0.030612245,0.0,0.0,3,3,2,1,11,0,0
8471,0.0,0.0,6.0,135.08333330000002,0.0,0.009090909,0.0,0.0,11,1,1,2,2,1,1
8472,1.0,235.0,71.0,2753.378571,0.012676056000000002,0.015201207,0.0,0.0,3,3,2,2,1,0,1
8473,0.0,0.0,10.0,104.95,0.0,0.0018518520000000002,0.0,0.0,10,3,2,3,2,0,1
8474,0.0,0.0,26.0,349.1166667,0.006060606,0.023484848,39.41924911,0.0,8,2,4,3,4,0,0
8475,0.0,0.0,22.0,1483.8,0.0,0.01446281,0.0,0.0,12,4,1,1,2,0,0
8476,0.0,0.0,57.0,3696.225342,0.0070175440000000006,0.037615417000000005,0.0,0.0,11,3,2,1,2,0,1
8477,0.0,0.0,34.0,799.327381,0.017647059,0.023340336,0.0,0.0,12,3,2,1,2,0,0
8478,0.0,0.0,8.0,344.0,0.0,0.0074074069999999995,0.0,0.0,2,2,4,2,3,0,0
8479,0.0,0.0,92.0,2716.519048,0.006737589,0.037885297000000005,23.7389113,0.0,11,2,2,3,2,0,1
8480,2.0,16.0,36.0,1751.8477269999998,0.005263158,0.023684211,0.0,0.0,11,2,2,7,1,0,0
8481,0.0,0.0,5.0,186.5,0.0,0.04,0.0,0.0,11,2,2,1,2,0,0
8482,0.0,0.0,7.0,180.33333330000002,0.0,0.02,0.0,0.0,3,2,2,1,2,1,1
8483,0.0,0.0,85.0,4478.6994159999995,0.002352941,0.016205881999999998,0.0,0.0,11,2,2,1,2,0,0
8484,0.0,0.0,4.0,67.25,0.0,0.013333333000000001,0.0,0.0,12,2,2,2,2,0,1
8485,1.0,28.0,88.0,1759.275703,0.004545455,0.020644542,0.0,0.0,3,2,2,1,2,0,0
8486,0.0,0.0,26.0,2351.7,0.008,0.034666667000000005,0.0,0.0,5,2,6,8,3,0,0
8487,0.0,0.0,2.0,0.0,0.2,0.2,0.0,0.0,3,3,2,3,1,0,0
8488,0.0,0.0,12.0,751.5,0.0,0.014285714,32.02714286,0.0,5,2,2,1,2,0,0
8489,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,7,2,4,7,1,0,0
8490,1.0,4.0,44.0,950.625,0.0,0.0044444440000000005,0.0,0.0,11,2,2,8,1,1,0
8491,0.0,0.0,20.0,513.3333333,0.0,0.015357143,0.0,0.0,12,2,2,3,2,0,0
8492,0.0,0.0,24.0,783.375,0.0,0.004166667,15.75636267,0.0,11,1,1,4,3,0,0
8493,0.0,0.0,49.0,1385.85,0.0,0.013265306000000001,0.0,0.0,12,2,2,4,3,0,0
8494,0.0,0.0,5.0,252.5,0.0,0.02,0.0,0.0,5,2,2,2,2,0,0
8495,1.0,47.0,39.0,1167.966667,0.005853659000000001,0.014390243999999998,33.9251122,0.0,5,4,1,3,3,0,0
8496,0.0,0.0,10.0,482.5,0.0,0.06,0.0,1.0,5,1,2,9,4,0,1
8497,0.0,0.0,18.0,376.5,0.021052632,0.040350877,0.0,0.4,5,4,2,3,11,0,0
8498,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,5,1,1,4,1,0,1
8499,0.0,0.0,20.0,384.8,0.0,0.027272727000000004,0.0,0.0,7,2,4,1,4,0,0
8500,2.0,17.0,60.0,2335.125,0.0015625,0.01875,0.0,0.0,12,2,2,1,2,0,1
8501,0.0,0.0,3.0,28.0,0.0,0.025,0.0,0.0,11,2,2,1,6,1,0
8502,4.0,345.0,24.0,879.9090909,0.0,0.035897436,6.482798269,0.0,3,2,4,4,1,0,0
8503,0.0,0.0,5.0,124.0,0.0,0.06,0.0,0.0,11,1,1,3,11,0,0
8504,2.0,69.6,20.0,479.1,0.0,0.009375,0.0,0.0,9,3,2,2,1,1,0
8505,0.0,0.0,13.0,1476.3,0.007692308,0.012820513,0.0,0.0,3,2,2,3,8,0,0
8506,0.0,0.0,13.0,409.83712119999996,0.0,0.005882353000000001,20.10126693,0.0,10,1,1,4,2,1,0
8507,0.0,0.0,14.0,549.95,0.014285714,0.028571429,0.0,0.0,12,3,2,3,2,0,1
8508,0.0,0.0,23.0,316.3333333,0.008333333,0.030833332999999997,0.0,1.0,5,2,2,2,4,0,1
8509,0.0,0.0,9.0,283.7,0.018181818,0.036363636,0.0,0.0,6,1,1,3,3,0,0
8510,0.0,0.0,17.0,473.16666669999995,0.013333333000000001,0.0225,0.0,0.0,11,1,2,3,3,0,0
8511,0.0,0.0,15.0,305.2083333,0.0,0.010784314,0.0,0.0,11,2,4,7,2,0,0
8512,0.0,0.0,108.0,2367.4,0.0,0.003773585,0.0,0.0,12,2,2,1,2,1,1
8513,0.0,0.0,8.0,372.25,0.022222222000000003,0.00952381,0.0,0.0,12,1,2,1,8,0,0
8514,1.0,0.0,79.0,3380.691558,0.002666667,0.023772222000000003,0.0,0.0,3,2,2,3,2,0,1
8515,0.0,0.0,36.0,1792.8,0.0,0.004390244000000001,0.0,0.0,3,2,2,3,10,0,0
8516,0.0,0.0,10.0,242.08333330000002,0.0,0.046666667,0.0,0.0,11,2,4,7,6,0,1
8517,0.0,0.0,14.0,101.25,0.0,0.014285714,0.0,0.8,5,2,2,3,2,0,0
8518,1.0,0.0,52.0,1543.75,0.004166667,0.023639456,0.0,0.0,11,2,2,9,13,0,0
8519,0.0,0.0,7.0,180.0,0.028571429,0.057142857000000005,0.0,0.6,5,2,2,1,4,0,0
8520,0.0,0.0,123.0,5969.573168,0.0015384620000000002,0.013923076999999999,10.69237969,0.0,11,2,1,1,2,1,0
8521,0.0,0.0,21.0,1686.3333329999998,0.0,0.030952381,0.0,0.0,3,2,5,2,1,0,0
8522,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.4,5,2,2,1,13,0,0
8523,0.0,0.0,22.0,683.0524892000001,0.02,0.05126867400000001,0.0,0.6,5,3,3,5,3,0,0
8524,5.0,74.5,181.0,4287.960606000001,0.0,0.012467279,4.529635712,0.0,10,2,2,4,1,0,0
8525,0.0,0.0,3.0,36.0,0.066666667,0.1,0.0,0.0,11,2,2,3,2,0,0
8526,0.0,0.0,48.0,2259.736508,0.004166667,0.010138889,12.22605425,0.0,12,1,1,7,2,0,0
8527,0.0,0.0,12.0,459.08333330000005,0.004545455,0.084545455,0.0,0.0,12,2,2,1,2,0,0
8528,0.0,0.0,18.0,1489.083333,0.023529412000000003,0.046470588,0.0,0.0,3,2,2,8,1,0,0
8529,0.0,0.0,22.0,746.1666667000001,0.0,0.004266667,0.0,0.0,5,3,3,1,15,0,1
8530,2.0,312.0,98.0,1887.232143,0.002040816,0.025068027000000003,0.0,0.0,12,2,2,8,2,0,0
8531,4.0,112.6,12.0,147.7333333,0.057142857000000005,0.055555556,0.0,0.0,8,3,2,1,3,0,0
8532,0.0,0.0,63.0,3301.222222,0.006451613,0.03016129,0.0,0.0,11,2,1,3,1,0,1
8533,2.0,94.16666667,22.0,612.8194444000001,0.015018315,0.025760906,22.31126324,0.0,11,3,2,4,2,0,1
8534,0.0,0.0,5.0,25.0,0.02,0.04,0.0,0.0,10,2,2,2,20,1,1
8535,0.0,0.0,13.0,150.16666669999998,0.0,0.012631578999999999,0.0,0.0,12,1,1,1,3,1,0
8536,0.0,0.0,88.0,5321.441032,0.016853933,0.019314057,25.74700712,0.0,11,3,2,1,2,0,0
8537,0.0,0.0,40.0,1694.75,0.020512821,0.031196581,0.0,0.0,3,2,2,6,1,0,0
8538,0.0,0.0,24.0,445.0,0.0,0.033333333,0.0,0.0,12,2,2,3,2,1,0
8539,0.0,0.0,10.0,109.0,0.036363636,0.045454545,0.0,0.0,5,2,2,4,1,0,0
8540,8.0,696.8333332999999,359.0,12959.91515,0.0007957560000000001,0.008975428,7.2310747829999995,0.0,11,2,2,1,2,0,0
8541,0.0,0.0,3.0,52.5,0.0,0.083333333,0.0,0.0,11,1,1,9,2,0,0
8542,0.0,0.0,13.0,1649.0,0.0,0.033333333,0.0,0.0,5,2,2,1,2,0,0
8543,1.0,99.8,2.0,10.0,0.0,0.033333333,0.0,0.0,11,1,2,4,2,0,0
8544,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,5,3,3,1,1,0,0
8545,1.0,0.0,14.0,710.25,0.0,0.017777778,0.0,0.0,3,2,2,1,1,0,0
8546,2.0,76.0,35.0,2068.928571,0.0,0.014285714,39.27145714,0.0,5,2,6,6,6,0,0
8547,1.0,27.2,26.0,2609.0,0.0,0.002380952,47.12454606,0.0,11,2,6,1,2,0,1
8548,0.0,0.0,21.0,1372.7,0.019047619,0.035714286,0.0,0.0,3,1,1,3,1,0,0
8549,0.0,0.0,53.0,1840.369156,0.0074074069999999995,0.023148147999999997,46.77831787,0.0,12,1,1,2,2,0,0
8550,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,11,3,2,4,3,0,0
8551,0.0,0.0,20.0,1413.768571,0.025,0.038472222,0.0,0.0,6,1,2,3,1,0,1
8552,0.0,0.0,66.0,2868.1333329999998,0.011428571,0.01725974,9.162351243,0.0,3,3,2,1,1,0,0
8553,4.0,78.5,100.0,4597.124242,0.00925181,0.028496768,2.638074656,0.0,11,1,1,1,10,0,1
8554,0.0,0.0,21.0,654.5,0.009090909,0.031818182,0.0,0.2,5,1,1,2,3,0,0
8555,0.0,0.0,23.0,383.0,0.031818182,0.047575757999999996,0.0,0.0,5,1,1,1,4,0,1
8556,0.0,0.0,41.0,1167.95,0.0,0.011347518000000001,7.907379545,0.0,11,1,1,3,2,1,1
8557,0.0,0.0,44.0,1256.825,0.0,0.0,0.0,0.0,11,1,1,4,5,1,0
8558,0.0,0.0,25.0,1189.458333,0.0,0.006150794,36.89921429,0.6,5,2,10,1,4,0,0
8559,0.0,0.0,4.0,302.0,0.0,0.04,46.06937312,0.0,12,8,13,9,20,2,0
8560,0.0,0.0,20.0,309.1666667,0.0,0.001428571,0.0,0.0,11,2,2,2,2,0,0
8561,0.0,0.0,9.0,368.5,0.0,0.008333333,0.0,0.0,5,2,2,4,1,0,0
8562,0.0,0.0,6.0,85.25,0.0,0.011111111000000002,0.0,0.0,12,2,2,3,10,0,0
8563,0.0,0.0,8.0,158.42,0.0,0.05,0.0,0.0,6,2,2,1,2,0,0
8564,0.0,0.0,9.0,1591.0,0.066666667,0.133333333,0.0,0.0,12,2,2,3,13,0,0
8565,0.0,0.0,13.0,598.5,0.0,0.016666667,0.0,0.0,11,2,10,7,2,1,0
8566,0.0,0.0,5.0,143.5,0.0,0.011111111000000002,0.0,0.0,3,3,2,2,3,1,1
8567,0.0,0.0,5.0,58.0,0.0,0.033333333,0.0,0.0,10,3,2,1,3,0,0
8568,0.0,0.0,14.0,121.0,0.092857143,0.11666666699999999,0.0,0.4,5,3,2,3,13,0,0
8569,1.0,29.5,7.0,103.52083329999999,0.0,0.002777778,0.0,0.0,11,3,2,8,1,0,1
8570,0.0,0.0,44.0,2279.222222,0.0011111110000000001,0.012301587,7.0182,0.0,5,3,2,7,4,0,0
8571,6.0,205.0,52.0,2983.358135,0.010112994,0.017261258999999998,17.476715300000002,0.0,11,3,2,4,2,0,0
8572,0.0,0.0,4.0,111.0,0.0,0.011111111000000002,0.0,0.0,12,3,3,3,8,1,0
8573,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,9,2,2,2,6,1,1
8574,1.0,13.5,24.0,1005.8492060000001,0.0,0.007986111,0.0,0.0,3,1,1,3,3,0,0
8575,0.0,0.0,18.0,432.7666666999999,0.0,0.027777778,0.0,0.0,10,3,2,1,2,0,0
8576,4.0,161.9666667,52.0,591.1542062999999,0.0,0.011448413000000001,8.052496178,0.0,7,2,2,3,3,0,0
8577,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,12,2,2,1,1,0,0
8578,4.0,142.0,30.0,1569.625,0.0,0.008108108000000001,15.88906362,0.0,3,1,2,1,9,0,1
8579,1.0,5.0,30.0,797.7619047999999,0.012121212,0.034343434,0.0,0.0,11,1,1,1,2,0,0
8580,0.0,0.0,13.0,309.9333333,0.0,0.013333333000000001,0.0,0.0,3,2,2,2,2,1,0
8581,1.0,0.0,50.0,1115.459524,0.007843137,0.015686275,0.0,0.0,5,3,2,6,4,0,1
8582,0.0,0.0,13.0,217.91666669999998,0.015384615,0.035897436,0.0,0.0,12,2,2,1,2,0,1
8583,0.0,0.0,49.0,1463.48,0.004081633,0.015646259,24.68624612,0.0,6,2,2,9,1,0,0
8584,0.0,0.0,25.0,1127.25,0.002666667,0.027999999999999997,18.56148,0.0,5,2,5,3,4,0,0
8585,0.0,0.0,1.0,0.0,0.0,0.05,0.0,0.0,3,3,2,8,8,1,0
8586,0.0,0.0,3.0,52.26666667,0.0,0.021212121,0.0,0.0,10,3,2,1,5,0,0
8587,0.0,0.0,9.0,591.25,0.0,0.022222222000000003,0.0,0.0,12,2,2,6,13,0,0
8588,0.0,0.0,18.0,1188.95,0.0,0.011764706000000002,39.186,0.0,5,2,2,3,3,0,0
8589,0.0,0.0,17.0,434.0,0.0,0.010526316,0.0,0.0,5,2,2,6,1,0,0
8590,0.0,0.0,12.0,819.9166667000001,0.005555556,0.040833333,0.0,0.0,5,1,1,2,3,0,1
8591,0.0,0.0,13.0,555.5029412,0.036363636,0.020095694,47.99199256,0.0,11,4,2,4,2,1,0
8592,0.0,0.0,6.0,67.0,0.016666667,0.05,0.0,0.0,7,2,4,1,1,0,0
8593,3.0,9.0,122.0,6919.899495000001,0.004615385,0.022008376,0.0,0.0,12,2,2,1,2,0,0
8594,0.0,0.0,94.0,3554.6490200000003,0.002020202,0.013183348999999999,0.0,0.0,12,2,2,4,2,0,0
8595,0.0,0.0,14.0,152.0,0.057142857000000005,0.057142857000000005,0.0,0.0,12,1,1,4,3,0,0
8596,6.0,287.5,27.0,1491.5,0.013968254,0.021326007,5.772982827000001,0.0,11,1,1,1,2,0,0
8597,0.0,0.0,22.0,325.75,0.0,0.031818182,0.0,0.0,3,2,10,7,2,0,0
8598,1.0,58.5,35.0,1698.0,0.005714286,0.005714286,93.52994426,0.0,11,4,1,1,2,0,1
8599,0.0,0.0,4.0,48.0,0.05,0.075,0.0,0.0,5,2,4,1,1,0,1
8600,0.0,0.0,11.0,237.66666669999998,0.0,0.018181818,0.0,0.0,12,3,2,2,2,0,0
8601,6.0,135.0,155.0,4263.977734,0.005373737,0.012004543000000001,112.6661365,0.0,11,1,2,1,2,0,0
8602,4.0,225.3666667,42.0,539.2273809999999,0.015510204,0.011281178999999999,0.0,0.0,7,1,1,1,4,0,0
8603,0.0,0.0,12.0,806.25,0.0125,0.029166667,0.0,0.0,12,2,2,1,2,0,0
8604,0.0,0.0,107.0,3739.635556,0.0,0.009316239,2.551140814,0.0,10,2,2,3,2,0,0
8605,0.0,0.0,19.0,2236.9,0.0,0.027777778,19.59533333,0.0,5,4,1,2,4,0,1
8606,0.0,0.0,14.0,169.91666669999998,0.0,0.076190476,0.0,0.0,11,2,2,4,2,0,0
8607,0.0,0.0,43.0,851.8857142999999,0.0,0.009883721,11.65996434,0.0,11,2,2,1,2,0,0
8608,0.0,0.0,6.0,103.0,0.0,0.05,0.0,0.6,5,2,10,1,3,0,0
8609,2.0,323.0,14.0,836.8333332999999,0.0,0.0019047620000000002,0.0,0.0,5,2,2,8,2,1,0
8610,0.0,0.0,70.0,806.0266667000001,0.0,0.002666667,0.0,0.0,10,2,5,1,2,1,0
8611,0.0,0.0,200.0,6867.193847,0.006408856,0.024587384,0.0,0.0,11,2,2,1,2,0,0
8612,0.0,0.0,6.0,64.20833333,0.0,0.02,0.0,0.0,11,3,2,3,10,0,1
8613,0.0,0.0,6.0,191.0,0.066666667,0.133333333,0.0,0.8,5,2,2,2,13,0,0
8614,0.0,0.0,11.0,490.83333330000005,0.0,0.045454545,0.0,0.0,12,3,2,6,2,1,0
8615,0.0,0.0,11.0,559.25,0.036363636,0.042424242,0.0,0.0,12,2,2,1,10,0,0
8616,0.0,0.0,32.0,955.3333332999998,0.01875,0.0390625,0.0,0.0,8,2,2,1,13,0,0
8617,0.0,0.0,31.0,489.14523810000003,0.011111111000000002,0.022222222000000003,27.38224222,0.0,3,2,2,5,2,0,1
8618,1.0,46.0,80.0,1793.7777780000001,0.017857143,0.031725417,0.0,0.6,5,2,2,3,3,0,0
8619,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,3,1,1,1,3,0,0
8620,2.0,109.0,54.0,2871.104167,0.0,0.021468927000000002,0.0,0.0,11,2,2,1,2,0,0
8621,0.0,0.0,16.0,213.8,0.00625,0.06875,0.0,0.0,8,2,2,1,4,0,0
8622,0.0,0.0,77.0,1449.683333,0.0,0.002631579,0.0,0.0,5,2,2,4,2,0,0
8623,0.0,0.0,36.0,576.8571429,0.005555556,0.01087963,0.0,0.0,12,1,1,4,3,0,0
8624,0.0,0.0,61.0,1335.737854,0.0,0.002,20.15710234,0.0,11,4,4,1,2,0,1
8625,0.0,0.0,26.0,933.3333332999998,0.008,0.027999999999999997,1.84752,0.0,5,2,2,1,13,0,0
8626,2.0,503.25,61.0,1880.271429,0.0,0.013347763,1.0360909090000001,0.0,5,2,2,1,4,0,0
8627,4.0,489.6,40.0,1190.4,0.0,0.012318841,17.19073913,0.0,5,3,2,1,11,0,0
8628,0.0,0.0,30.0,2623.916667,0.006666666999999999,0.007619048000000001,23.00194502,0.0,12,2,5,1,2,1,1
8629,2.0,108.9,60.0,1994.0237780000002,0.022153846,0.037014927,0.0,0.0,9,3,2,6,2,0,0
8630,0.0,0.0,4.0,192.4,0.0,0.01,0.0,0.0,9,2,2,2,2,1,0
8631,0.0,0.0,2.0,0.0,0.2,0.2,0.0,0.6,5,2,2,7,3,0,0
8632,0.0,0.0,17.0,857.0,0.023529412000000003,0.07647058799999999,0.0,0.0,5,4,2,4,2,0,0
8633,0.0,0.0,1.0,695.5,0.0,0.1,0.0,0.0,11,2,2,4,1,0,0
8634,0.0,0.0,6.0,227.33333330000002,0.0,0.013333333000000001,0.0,0.0,5,3,2,3,2,1,1
8635,0.0,0.0,3.0,108.0,0.0,0.066666667,0.0,0.0,5,2,2,4,13,0,0
8636,0.0,0.0,8.0,729.0,0.041666667000000004,0.070833333,0.0,0.4,5,2,2,8,1,0,0
8637,0.0,0.0,2.0,0.0,0.2,0.2,0.0,0.0,5,2,2,2,3,0,0
8638,0.0,0.0,52.0,3258.0712120000003,0.0,0.00327381,0.0,0.0,5,1,2,2,2,0,1
8639,0.0,0.0,58.0,1992.7173079999998,0.008955224,0.015829186999999998,0.0,0.0,11,3,2,6,2,0,0
8640,3.0,11.5,182.0,3539.944615,0.010209424,0.033524992999999996,0.7020867609999999,0.0,8,2,5,1,1,0,0
8641,0.0,0.0,61.0,2183.5,0.0,0.003225806,0.0,0.0,3,2,2,7,9,0,1
8642,3.0,202.5,55.0,1995.4666670000001,0.003333333,0.025396825,1.8315,0.0,5,2,2,6,13,0,0
8643,0.0,0.0,41.0,634.6666667000001,0.012698413,0.024285714,0.0,0.0,5,2,4,7,3,0,0
8644,4.0,235.6,22.0,883.12,0.006451613,0.018196857,19.43795945,0.0,9,3,2,3,4,0,0
8645,0.0,0.0,39.0,1905.1523809999999,0.005,0.016458333000000002,0.0,0.0,5,3,2,1,1,0,0
8646,0.0,0.0,9.0,269.7,0.0,0.033333333,0.0,0.0,12,3,2,3,10,1,0
8647,0.0,0.0,30.0,1076.958333,0.0,0.022857142999999996,10.388943800000002,0.0,11,2,2,4,3,0,1
8648,3.0,189.5,22.0,2297.801282,0.01474359,0.017435897,18.99561538,0.4,5,3,2,1,13,0,0
8649,0.0,0.0,8.0,943.5,0.025,0.045833333,0.0,0.0,12,3,2,3,10,0,0
8650,0.0,0.0,50.0,999.8333332999998,0.0,0.009000000000000001,0.0,0.0,12,2,2,1,8,1,1
8651,0.0,0.0,39.0,1426.583333,0.0,0.020731707,3.941736143,0.0,11,2,2,4,2,0,0
8652,1.0,105.0,9.0,148.25,0.02,0.022000000000000002,0.0,0.0,3,3,2,1,1,0,0
8653,0.0,0.0,45.0,1478.0738099999999,0.020454545,0.038636364,0.0,0.0,11,2,2,7,13,0,0
8654,0.0,0.0,35.0,3324.333333,0.011428571,0.024761905,0.0,0.0,3,2,2,1,1,0,0
8655,0.0,0.0,31.0,1297.464286,0.0,0.018010753,0.0,0.0,11,2,1,1,2,0,1
8656,12.0,985.4190476,30.0,1956.0222219999998,0.0030839,0.022907353,0.0,0.6,5,2,2,3,2,0,0
8657,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,3,2,4,6,2,0,0
8658,0.0,0.0,16.0,431.5,0.05625,0.092083333,0.0,0.2,5,3,2,1,13,0,0
8659,0.0,0.0,7.0,106.96666670000002,0.025,0.015,0.0,0.0,10,3,2,1,2,0,1
8660,0.0,0.0,2.0,59.5,0.0,0.1,0.0,0.0,12,1,1,7,2,0,1
8661,0.0,0.0,25.0,1512.52381,0.0,0.024,0.0,0.0,3,2,2,3,11,0,0
8662,0.0,0.0,5.0,29.5,0.04444444400000001,0.059259259,0.0,0.0,12,1,1,4,2,0,1
8663,0.0,0.0,26.0,892.0,0.0,0.01127451,0.0,0.0,9,2,6,1,3,0,0
8664,1.0,0.0,51.0,2122.656061,0.0,0.007051282,9.294775641000001,0.0,3,2,2,1,10,0,0
8665,2.0,4.0,108.0,6740.557143000001,0.013761468,0.032553517000000004,24.80248887,0.0,11,2,2,1,1,0,0
8666,0.0,0.0,159.0,4668.052051,0.005696203,0.016284567,0.0,0.4,5,2,2,2,2,0,0
8667,3.0,25.5,52.0,1887.1582420000002,0.0035087720000000003,0.011497493999999999,64.08126316,0.0,5,2,2,2,4,0,0
8668,0.0,0.0,5.0,118.75,0.04,0.08,0.0,0.0,12,1,1,1,8,1,0
8669,0.0,0.0,3.0,120.5,0.0,0.066666667,0.0,0.0,11,2,2,3,1,2,1
8670,0.0,0.0,5.0,256.5,0.0,0.04,0.0,0.0,12,2,2,3,3,0,0
8671,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,5,2,2,7,4,0,0
8672,1.0,1778.0,362.0,13259.293959999999,0.002883379,0.008837606,0.0,0.0,5,2,2,1,19,0,1
8673,0.0,0.0,37.0,1133.016667,0.0,0.013846154,49.66307692,0.0,5,4,2,4,2,0,0
8674,0.0,0.0,28.0,559.8666667,0.0034482759999999997,0.013793103000000001,0.0,0.0,11,2,2,1,1,0,1
8675,3.0,207.6,29.0,1243.976108,0.0,0.007819795,39.88966398,0.0,7,3,2,4,4,0,1
8676,6.0,168.83333330000002,280.0,9247.383869,0.0034246579999999997,0.016184197,7.983438637999999,0.0,11,2,2,7,2,0,1
8677,3.0,1021.666667,130.0,3376.027564,0.007518797,0.029169274,0.0,0.0,12,2,2,1,1,0,0
8678,0.0,0.0,61.0,4501.4337,0.015,0.036678391,0.0,0.2,5,4,5,3,2,0,0
8679,0.0,0.0,2.0,17.0,0.0,0.1,0.0,0.4,5,4,1,4,3,0,0
8680,0.0,0.0,3.0,242.0,0.066666667,0.133333333,0.0,0.0,5,3,2,4,3,0,0
8681,0.0,0.0,4.0,12.0,0.0,0.033333333,0.0,0.0,3,4,1,1,8,1,1
8682,0.0,0.0,113.0,1341.632619,0.004804805,0.011846846999999999,0.0,0.0,7,2,2,1,13,0,0
8683,0.0,0.0,19.0,482.5,0.0,0.008333333,0.0,0.0,5,3,2,3,2,1,1
8684,0.0,0.0,48.0,476.3600938999999,0.0006944439999999999,0.028639402999999997,0.0,0.0,8,1,1,1,2,0,0
8685,0.0,0.0,19.0,661.5,0.031578947,0.052631579000000005,0.0,0.0,11,2,2,1,1,0,0
8686,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,12,1,1,1,1,0,1
8687,0.0,0.0,6.0,558.0,0.0,0.0125,0.0,0.0,3,2,2,3,8,1,0
8688,0.0,0.0,7.0,110.0,0.057142857000000005,0.14285714300000002,0.0,0.0,3,3,2,8,1,0,0
8689,0.0,0.0,3.0,55.0,0.066666667,0.1,0.0,0.6,2,1,1,1,3,0,0
8690,0.0,0.0,16.0,214.83333330000002,0.0,0.022222222000000003,0.0,0.0,2,2,2,1,6,0,0
8691,4.0,83.5,132.0,4096.15859,0.012738095,0.022973065,8.960747931,0.0,11,3,2,3,2,0,1
8692,0.0,0.0,6.0,118.33333329999999,0.033333333,0.04444444400000001,0.0,0.0,11,3,2,1,3,0,1
8693,0.0,0.0,16.0,980.25,0.0,0.04,0.0,0.0,3,2,2,4,3,0,0
8694,0.0,0.0,30.0,1500.213333,0.0,0.003333333,0.0,0.0,10,2,6,1,1,0,0
8695,0.0,0.0,37.0,1296.942857,0.013888889,0.039814815,0.0,0.8,5,2,2,4,2,0,0
8696,0.0,0.0,21.0,327.2666667,0.017391304,0.02826087,68.85704348,0.0,5,2,2,1,3,0,0
8697,0.0,0.0,23.0,566.8,0.0,0.007971014,0.0,0.0,11,3,2,1,13,0,0
8698,0.0,0.0,34.0,1463.8,0.006060606,0.007575758,0.0,0.0,11,1,1,8,2,0,0
8699,0.0,0.0,80.0,3734.958333,0.0025,0.026547618999999998,0.0,0.0,11,2,2,1,2,0,0
8700,0.0,0.0,15.0,272.3333333,0.013333333000000001,0.02,0.0,1.0,5,1,1,1,3,0,1
8701,0.0,0.0,44.0,2664.4458329999998,0.002040816,0.010884353999999999,97.86083623,0.0,11,2,2,1,3,0,1
8702,2.0,416.0,291.0,12065.18135,0.00122631,0.008659512,9.013011371000001,0.0,5,2,2,1,4,0,0
8703,0.0,0.0,6.0,80.0,0.0,0.028571429,0.0,0.0,3,2,4,3,1,0,0
8704,0.0,0.0,10.0,262.5,0.0,0.02,0.0,0.0,5,2,2,5,2,0,0
8705,0.0,0.0,17.0,548.3333332999999,0.0,0.031372549,0.0,0.0,3,2,2,1,2,0,0
8706,0.0,0.0,9.0,168.02,0.0,0.045454545,0.0,0.0,10,3,2,1,1,0,1
8707,0.0,0.0,11.0,241.625,0.0,0.012727273,0.0,0.0,12,3,2,3,1,0,1
8708,0.0,0.0,3.0,268.0,0.0,0.04,49.55482147,0.0,11,2,2,5,5,1,0
8709,1.0,15.1,199.0,7959.909524,0.028594771,0.058447712,0.0,0.0,8,2,2,3,13,0,0
8710,2.0,9.0,14.0,237.75,0.0,0.022222222000000003,0.0,0.0,12,2,10,4,2,1,0
8711,1.0,31.7,7.0,93.9,0.0,0.005555556,0.0,0.0,10,1,2,3,2,1,1
8712,0.0,0.0,41.0,1423.833333,0.007317073,0.030243902000000003,0.0,0.0,12,2,2,1,1,0,0
8713,0.0,0.0,21.0,521.5,0.018181818,0.021212121,0.0,0.0,3,3,2,5,1,0,1
8714,0.0,0.0,11.0,71.35,0.0,0.002352941,0.0,0.0,8,2,2,1,2,1,0
8715,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,5,1,1,7,3,0,0
8716,0.0,0.0,3.0,11.0,0.033333333,0.166666667,0.0,0.6,5,2,4,1,6,0,0
8717,0.0,0.0,31.0,2285.2,0.006451613,0.04516129,0.0,0.0,11,2,2,9,1,0,0
8718,1.0,5.0,9.0,279.0,0.04,0.041666667000000004,0.0,0.0,11,3,2,7,8,1,1
8719,0.0,0.0,106.0,4143.175238000001,0.019711538,0.03900641,4.484328486,0.0,8,3,2,1,1,0,0
8720,0.0,0.0,71.0,1260.441758,0.001449275,0.008792270999999999,3.74015068,0.0,11,2,2,1,1,0,0
8721,0.0,0.0,10.0,150.8666667,0.0,0.02,0.0,0.0,9,1,1,6,2,0,0
8722,0.0,0.0,54.0,2446.1445710000003,0.004678363,0.009409888,1.943058508,0.0,11,3,2,1,3,0,1
